Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1877135,-,b'Colorado',b'United States',39.04,-105.73,0,2719,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,unknown
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,CLD OPD DCOMP,CLD REFF DCOMP,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,,,,,,,,,,,,,,,,,
2019,1,1,0,0,-16.400000000000002,1.02,0.1348,0.62,0,0,0,0,0,7,-21.1,0,0,0,0,0.356,67.06,92.48,0.98,0.87,727,0.30000000000000004,45,3.5,,,,,,,,,,,,,,,,,
2019,1,1,1,0,-17.5,1.03,0.127,0.62,0,0,0,0,0,7,-22.1,0,0,0,0,0.355,67.42,103.14,0.97,0.87,727,0.30000000000000004,46,3.1,,,,,,,,,,,,,,,,,
2019,1,1,2,0,-18.6,1.05,0.1124,0.62,0,0,0,0,0,8,-23,0,0,0,0,0.354,68.04,114.38,0.97,0.87,728,0.30000000000000004,50,2.7,,,,,,,,,,,,,,,,,
2019,1,1,3,0,-19.200000000000003,1.06,0.09570000000000001,0.62,0,0,0,0,0,7,-23.700000000000003,0,0,0,0,0.354,67.75,125.95,0.97,0.87,728,0.30000000000000004,52,2.4000000000000004,,,,,,,,,,,,,,,,,
2019,1,1,4,0,-19.6,1.07,0.08370000000000001,0.62,0,0,0,0,0,7,-24.1,0,0,0,0,0.354,67.59,137.56,0.97,0.87,728,0.30000000000000004,51,2.2,,,,,,,,,,,,,,,,,
2019,1,1,5,0,-19.900000000000002,1.04,0.0796,0.62,0,0,0,0,0,8,-24.400000000000002,0,0,0,0,0.353,67.63,148.81,0.97,0.87,728,0.30000000000000004,50,2.1,,,,,,,,,,,,,,,,,
2019,1,1,6,0,-19.700000000000003,1.02,0.07880000000000001,0.62,0,0,0,0,0,7,-24.3,0,0,0,0,0.353,66.92,158.67000000000002,0.97,0.87,728,0.30000000000000004,53,1.8,,,,,,,,,,,,,,,,,
2019,1,1,7,0,-19.400000000000002,1,0.0772,0.62,0,0,0,0,0,8,-24.1,0,0,0,0,0.355,66.35,163.92000000000002,0.96,0.87,728,0.30000000000000004,63,1.6,,,,,,,,,,,,,,,,,
2019,1,1,8,0,-19.1,1.01,0.0703,0.62,0,0,0,0,0,6,-23.900000000000002,0,0,0,0,0.356,65.78,160.32,0.96,0.87,728,0.30000000000000004,82,1.3,,,,,,,,,,,,,,,,,
2019,1,1,9,0,-18.900000000000002,1.06,0.058800000000000005,0.62,0,0,0,0,0,7,-23.700000000000003,0,0,0,0,0.358,65.81,151.04,0.96,0.87,728,0.30000000000000004,98,1.2000000000000002,,,,,,,,,,,,,,,,,
2019,1,1,10,0,-18.8,1.09,0.0505,0.62,0,0,0,0,0,7,-23.5,0,0,0,0,0.359,66.37,139.95000000000002,0.9500000000000001,0.87,728,0.30000000000000004,122,1.1,,,,,,,,,,,,,,,,,
